Directory,FileName,DateTimeOriginal,species,count,juvenile,moving,resting,eating,standing,interacting,male
G12/G12_R1/100EK113,07300302.JPG,7/30/18 11:46,waterbuck,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,07300303.JPG,7/30/18 22:41,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,07300304.JPG,7/30/18 22:41,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,07300305.JPG,7/30/18 23:10,nothing there,,,,,,,,
G12/G12_R1/100EK113,07300306.JPG,7/30/18 23:10,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310307.JPG,7/31/18 10:46,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310308.JPG,7/31/18 10:46,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310309.JPG,7/31/18 11:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310310.JPG,7/31/18 11:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310311.JPG,7/31/18 12:48,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310312.JPG,7/31/18 12:48,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310313.JPG,7/31/18 13:51,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310314.JPG,7/31/18 13:51,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310315.JPG,7/31/18 13:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310316.JPG,7/31/18 13:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310317.JPG,7/31/18 13:57,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310318.JPG,7/31/18 13:57,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310319.JPG,7/31/18 14:02,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310320.JPG,7/31/18 14:02,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310321.JPG,7/31/18 14:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310322.JPG,7/31/18 14:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310323.JPG,7/31/18 14:04,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310324.JPG,7/31/18 14:04,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310325.JPG,7/31/18 14:05,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310326.JPG,7/31/18 14:05,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310327.JPG,7/31/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310328.JPG,7/31/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310329.JPG,7/31/18 14:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310330.JPG,7/31/18 14:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310331.JPG,7/31/18 14:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310332.JPG,7/31/18 14:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310333.JPG,7/31/18 14:15,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310334.JPG,7/31/18 14:15,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310335.JPG,7/31/18 14:47,nothing there,,,,,,,,
G12/G12_R1/100EK113,07310336.JPG,7/31/18 14:47,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010337.JPG,8/1/18 9:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010338.JPG,8/1/18 9:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010339.JPG,8/1/18 10:02,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010340.JPG,8/1/18 10:02,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010341.JPG,8/1/18 10:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010342.JPG,8/1/18 10:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010343.JPG,8/1/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010344.JPG,8/1/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010345.JPG,8/1/18 10:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010346.JPG,8/1/18 10:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010347.JPG,8/1/18 10:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010348.JPG,8/1/18 10:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010349.JPG,8/1/18 10:22,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010350.JPG,8/1/18 10:22,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010351.JPG,8/1/18 10:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010352.JPG,8/1/18 10:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010353.JPG,8/1/18 10:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010354.JPG,8/1/18 10:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010355.JPG,8/1/18 10:37,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010356.JPG,8/1/18 10:37,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010357.JPG,8/1/18 10:38,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010358.JPG,8/1/18 10:38,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010359.JPG,8/1/18 11:01,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010360.JPG,8/1/18 11:01,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010361.JPG,8/1/18 11:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010362.JPG,8/1/18 11:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010363.JPG,8/1/18 13:58,nothing there,,,,,,,,
G12/G12_R1/100EK113,08010364.JPG,8/1/18 13:58,nothing there,,,,,,,,
G12/G12_R1/100EK113,08020365.JPG,8/2/18 11:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,08020366.JPG,8/2/18 11:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,08020367.JPG,8/2/18 17:05,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08020368.JPG,8/2/18 17:05,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08030369.JPG,8/3/18 1:09,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08030370.JPG,8/3/18 1:09,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08030371.JPG,8/3/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030372.JPG,8/3/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030373.JPG,8/3/18 10:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030374.JPG,8/3/18 10:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030375.JPG,8/3/18 11:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030376.JPG,8/3/18 11:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030377.JPG,8/3/18 11:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030378.JPG,8/3/18 11:40,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030379.JPG,8/3/18 11:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030380.JPG,8/3/18 11:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030381.JPG,8/3/18 12:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030382.JPG,8/3/18 12:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030383.JPG,8/3/18 12:55,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030384.JPG,8/3/18 12:55,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030385.JPG,8/3/18 14:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030386.JPG,8/3/18 14:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030387.JPG,8/3/18 14:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030388.JPG,8/3/18 14:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030389.JPG,8/3/18 14:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030390.JPG,8/3/18 14:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030391.JPG,8/3/18 14:49,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030392.JPG,8/3/18 14:49,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030393.JPG,8/3/18 14:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030394.JPG,8/3/18 14:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030395.JPG,8/3/18 14:55,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030396.JPG,8/3/18 14:55,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030397.JPG,8/3/18 15:09,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030398.JPG,8/3/18 15:09,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030399.JPG,8/3/18 15:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030400.JPG,8/3/18 15:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08030401.JPG,8/3/18 20:54,genet,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08030402.JPG,8/3/18 20:54,genet,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08040403.JPG,8/4/18 12:50,bushpig,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08040404.JPG,8/4/18 12:50,bushpig,2,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08040405.JPG,8/4/18 14:09,nothing there,,,,,,,,
G12/G12_R1/100EK113,08040406.JPG,8/4/18 14:09,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050407.JPG,8/5/18 6:35,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08050408.JPG,8/5/18 6:35,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08050409.JPG,8/5/18 9:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050410.JPG,8/5/18 9:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050411.JPG,8/5/18 9:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050412.JPG,8/5/18 9:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050413.JPG,8/5/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050414.JPG,8/5/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050415.JPG,8/5/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050416.JPG,8/5/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050417.JPG,8/5/18 9:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050418.JPG,8/5/18 9:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050419.JPG,8/5/18 9:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050420.JPG,8/5/18 9:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050421.JPG,8/5/18 9:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050422.JPG,8/5/18 9:44,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050423.JPG,8/5/18 9:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050424.JPG,8/5/18 9:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050425.JPG,8/5/18 10:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050426.JPG,8/5/18 10:03,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050427.JPG,8/5/18 10:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050428.JPG,8/5/18 10:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050429.JPG,8/5/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050430.JPG,8/5/18 10:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050431.JPG,8/5/18 10:24,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050432.JPG,8/5/18 10:24,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050433.JPG,8/5/18 10:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050434.JPG,8/5/18 10:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050435.JPG,8/5/18 10:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050436.JPG,8/5/18 10:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050437.JPG,8/5/18 10:32,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050438.JPG,8/5/18 10:32,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050439.JPG,8/5/18 10:34,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050440.JPG,8/5/18 10:34,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050441.JPG,8/5/18 10:39,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050442.JPG,8/5/18 10:39,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050443.JPG,8/5/18 11:01,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050444.JPG,8/5/18 11:01,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050445.JPG,8/5/18 11:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050446.JPG,8/5/18 11:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050447.JPG,8/5/18 11:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050448.JPG,8/5/18 11:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050449.JPG,8/5/18 11:19,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050450.JPG,8/5/18 11:19,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050451.JPG,8/5/18 12:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050452.JPG,8/5/18 12:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050453.JPG,8/5/18 12:48,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050454.JPG,8/5/18 12:48,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050455.JPG,8/5/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050456.JPG,8/5/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08050457.JPG,8/5/18 20:08,genet,1,0,1,0,0,10,,0
G12/G12_R1/100EK113,08050458.JPG,8/5/18 20:08,genet,1,0,1,0,0,10,,
G12/G12_R1/100EK113,08060459.JPG,8/6/18 9:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060460.JPG,8/6/18 9:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060461.JPG,8/6/18 9:33,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060462.JPG,8/6/18 9:33,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060463.JPG,8/6/18 9:37,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060464.JPG,8/6/18 9:37,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060465.JPG,8/6/18 9:39,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060466.JPG,8/6/18 9:39,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060467.JPG,8/6/18 9:43,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060468.JPG,8/6/18 9:43,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060469.JPG,8/6/18 9:47,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060470.JPG,8/6/18 9:47,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060471.JPG,8/6/18 9:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060472.JPG,8/6/18 9:50,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060473.JPG,8/6/18 9:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060474.JPG,8/6/18 9:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060475.JPG,8/6/18 10:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060476.JPG,8/6/18 10:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060477.JPG,8/6/18 14:54,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060478.JPG,8/6/18 14:54,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060479.JPG,8/6/18 14:54,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060480.JPG,8/6/18 14:54,nothing there,,,,,,,,
G12/G12_R1/100EK113,08060481.JPG,8/6/18 17:52,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08060482.JPG,8/6/18 17:52,waterbuck,1,0,1,0,0,1,0,1
G12/G12_R1/100EK113,08070483.JPG,8/7/18 9:22,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070484.JPG,8/7/18 9:22,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070485.JPG,8/7/18 9:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070486.JPG,8/7/18 9:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070487.JPG,8/7/18 9:29,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070488.JPG,8/7/18 9:29,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070489.JPG,8/7/18 9:35,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070490.JPG,8/7/18 9:35,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070491.JPG,8/7/18 9:35,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070492.JPG,8/7/18 9:35,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070493.JPG,8/7/18 10:04,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070494.JPG,8/7/18 10:04,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070495.JPG,8/7/18 10:05,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070496.JPG,8/7/18 10:05,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070497.JPG,8/7/18 10:34,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070498.JPG,8/7/18 10:34,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070499.JPG,8/7/18 10:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070500.JPG,8/7/18 10:52,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070501.JPG,8/7/18 10:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070502.JPG,8/7/18 10:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070503.JPG,8/7/18 10:59,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070504.JPG,8/7/18 10:59,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070505.JPG,8/7/18 11:45,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070506.JPG,8/7/18 11:45,nothing there,,,,,,,,
G12/G12_R1/100EK113,08070507.JPG,8/7/18 19:51,genet,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08070508.JPG,8/7/18 19:51,genet,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080509.JPG,8/8/18 11:32,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080510.JPG,8/8/18 11:32,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080511.JPG,8/8/18 12:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080512.JPG,8/8/18 12:53,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080513.JPG,8/8/18 13:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080514.JPG,8/8/18 13:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080515.JPG,8/8/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080516.JPG,8/8/18 14:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080517.JPG,8/8/18 14:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080518.JPG,8/8/18 14:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080519.JPG,8/8/18 14:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080520.JPG,8/8/18 14:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080521.JPG,8/8/18 15:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080522.JPG,8/8/18 15:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080523.JPG,8/8/18 17:08,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080524.JPG,8/8/18 17:08,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080525.JPG,8/8/18 17:09,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080526.JPG,8/8/18 17:09,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080527.JPG,8/8/18 17:10,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080528.JPG,8/8/18 17:10,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080529.JPG,8/8/18 17:11,baboon,2,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080530.JPG,8/8/18 17:11,baboon,2,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080531.JPG,8/8/18 17:11,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080532.JPG,8/8/18 17:11,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080533.JPG,8/8/18 17:22,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080534.JPG,8/8/18 17:22,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080535.JPG,8/8/18 17:23,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080536.JPG,8/8/18 17:23,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080537.JPG,8/8/18 17:24,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080538.JPG,8/8/18 17:24,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080539.JPG,8/8/18 17:24,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080540.JPG,8/8/18 17:24,nothing there,,,,,,,,
G12/G12_R1/100EK113,08080541.JPG,8/8/18 17:25,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080542.JPG,8/8/18 17:25,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080543.JPG,8/8/18 17:26,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080544.JPG,8/8/18 17:26,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080545.JPG,8/8/18 17:29,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080546.JPG,8/8/18 17:29,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080547.JPG,8/8/18 17:30,baboon,4,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080548.JPG,8/8/18 17:30,baboon,4,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080549.JPG,8/8/18 17:31,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080550.JPG,8/8/18 17:31,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080551.JPG,8/8/18 17:32,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08080552.JPG,8/8/18 17:32,baboon,1,0,1,0,0,1,0,0
G12/G12_R1/100EK113,08090553.JPG,8/9/18 8:58,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090554.JPG,8/9/18 8:59,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090555.JPG,8/9/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090556.JPG,8/9/18 9:21,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090557.JPG,8/9/18 9:57,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090558.JPG,8/9/18 9:57,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090559.JPG,8/9/18 10:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090560.JPG,8/9/18 10:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090561.JPG,8/9/18 11:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090562.JPG,8/9/18 11:06,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090563.JPG,8/9/18 11:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090564.JPG,8/9/18 11:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090565.JPG,8/9/18 11:08,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090566.JPG,8/9/18 11:08,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090567.JPG,8/9/18 11:12,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090568.JPG,8/9/18 11:12,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090569.JPG,8/9/18 11:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090570.JPG,8/9/18 11:13,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090571.JPG,8/9/18 11:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090572.JPG,8/9/18 11:28,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090573.JPG,8/9/18 11:29,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090574.JPG,8/9/18 11:29,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090575.JPG,8/9/18 11:30,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090576.JPG,8/9/18 11:30,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090577.JPG,8/9/18 11:36,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090578.JPG,8/9/18 11:36,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090579.JPG,8/9/18 11:38,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090580.JPG,8/9/18 11:38,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090581.JPG,8/9/18 12:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090582.JPG,8/9/18 12:07,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090583.JPG,8/9/18 12:11,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090584.JPG,8/9/18 12:11,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090585.JPG,8/9/18 12:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090586.JPG,8/9/18 12:26,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090587.JPG,8/9/18 13:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090588.JPG,8/9/18 13:16,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090589.JPG,8/9/18 13:27,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090590.JPG,8/9/18 13:27,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090591.JPG,8/9/18 14:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090592.JPG,8/9/18 14:23,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090593.JPG,8/9/18 14:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08090594.JPG,8/9/18 14:25,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100595.JPG,8/10/18 9:08,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100596.JPG,8/10/18 9:08,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100597.JPG,8/10/18 9:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100598.JPG,8/10/18 9:14,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100599.JPG,8/10/18 9:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100600.JPG,8/10/18 9:17,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100601.JPG,8/10/18 9:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100602.JPG,8/10/18 9:20,nothing there,,,,,,,,
G12/G12_R1/100EK113,08100603.JPG,8/10/18 9:21,nothing there,,,,,,,,
